Date,Day,Meal_Time,Food_Item,Category,Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Price,Weather,Special_Event,Rating
2025-12-07,Sunday,Evening,Coffee,Drinks,453,148,119,29,25,Cloudy,No,4.3
2025-09-26,Friday,Evening,Samosa,Snacks,416,124,74,50,20,Rainy,No,4.5
2025-02-10,Monday,Breakfast,Idli,Breakfast,316,119,66,53,35,Rainy,No,5.0
2025-10-27,Monday,Breakfast,Samosa,Snacks,208,95,31,64,20,Rainy,No,3.5
2025-11-20,Thursday,Lunch,Veg Sandwich,Snacks,194,93,34,59,40,Rainy,No,4.0
2025-08-05,Tuesday,Breakfast,Tea,Drinks,495,163,147,16,15,Sunny,No,3.6
2025-10-16,Thursday,Evening,Coffee,Drinks,497,157,137,20,25,Cloudy,Yes,4.3
2025-03-20,Thursday,Breakfast,Veg Sandwich,Snacks,172,78,12,66,40,Rainy,Yes,3.2
2025-05-11,Sunday,Breakfast,Cold Drink,Drinks,568,167,158,9,30,Cloudy,No,3.4
2025-02-13,Thursday,Lunch,Coffee,Drinks,315,111,62,49,25,Rainy,No,4.2
2025-01-22,Wednesday,Evening,Tea,Drinks,377,130,78,52,15,Sunny,Yes,3.0
2025-05-16,Friday,Evening,Pav Bhaji,Meals,413,144,108,36,70,Rainy,No,3.3
2025-03-31,Monday,Lunch,Veg Thali,Meals,598,181,181,0,90,Rainy,No,4.3
2025-11-14,Friday,Lunch,Cold Drink,Drinks,251,99,34,65,30,Sunny,No,4.2
2025-03-21,Friday,Evening,Pav Bhaji,Meals,182,91,29,62,70,Sunny,Yes,3.4
2025-05-01,Thursday,Lunch,Masala Dosa,Meals,371,138,102,36,60,Cloudy,No,4.0
2025-08-16,Saturday,Breakfast,Veg Thali,Meals,519,165,159,6,90,Sunny,No,3.7
2025-09-04,Thursday,Lunch,Veg Sandwich,Snacks,255,97,43,54,40,Rainy,Yes,4.3
2025-08-13,Wednesday,Evening,Samosa,Snacks,281,114,55,59,20,Sunny,No,4.3
2025-12-18,Thursday,Evening,Vada Pav,Snacks,594,189,186,3,25,Rainy,Yes,3.2
2025-12-05,Friday,Evening,Idli,Breakfast,168,89,29,60,35,Cloudy,No,4.8
2025-07-31,Thursday,Evening,Coffee,Drinks,576,164,156,8,25,Rainy,No,4.7
2025-02-16,Sunday,Lunch,Samosa,Snacks,534,180,176,4,20,Sunny,No,3.8
2025-09-14,Sunday,Evening,Masala Dosa,Meals,550,148,116,32,60,Rainy,Yes,4.5
2025-07-18,Friday,Evening,Pav Bhaji,Meals,516,146,114,32,70,Sunny,No,4.5
2025-07-14,Monday,Lunch,Masala Dosa,Meals,313,119,69,50,60,Rainy,Yes,4.5
2025-01-29,Wednesday,Evening,Coffee,Drinks,240,100,39,61,25,Rainy,Yes,4.6
2025-07-17,Thursday,Lunch,Tea,Drinks,533,157,135,22,15,Rainy,Yes,3.2
2025-11-09,Sunday,Evening,Idli,Breakfast,254,104,42,62,35,Rainy,No,3.2
2025-10-21,Tuesday,Lunch,Vada Pav,Snacks,590,178,173,5,25,Cloudy,No,3.5
2025-10-25,Saturday,Breakfast,Idli,Breakfast,313,110,53,57,35,Sunny,No,3.4
2025-01-09,Thursday,Breakfast,Tea,Drinks,252,104,41,63,15,Cloudy,Yes,4.6
2025-01-28,Tuesday,Lunch,Samosa,Snacks,349,127,80,47,20,Cloudy,Yes,4.7
2025-12-31,Wednesday,Evening,Veg Sandwich,Snacks,596,150,127,23,40,Cloudy,Yes,4.3
2025-04-11,Friday,Evening,Coffee,Drinks,533,160,141,19,25,Rainy,Yes,4.9
2025-09-05,Friday,Evening,Vada Pav,Snacks,541,161,146,15,25,Rainy,No,3.8
2025-08-24,Sunday,Lunch,Veg Sandwich,Snacks,321,122,74,48,40,Cloudy,No,4.4
2025-01-19,Sunday,Lunch,Samosa,Snacks,243,106,52,54,20,Rainy,No,4.9
2025-06-16,Monday,Lunch,Cold Drink,Drinks,243,96,32,64,30,Cloudy,Yes,4.1
2025-04-22,Tuesday,Evening,Samosa,Snacks,258,101,39,62,20,Sunny,No,3.9
2025-05-15,Thursday,Lunch,Veg Sandwich,Snacks,230,100,43,57,40,Sunny,Yes,4.7
2025-05-28,Wednesday,Breakfast,Pav Bhaji,Meals,405,136,100,36,70,Cloudy,Yes,4.2
2025-02-04,Tuesday,Evening,Veg Thali,Meals,238,89,32,57,90,Rainy,No,3.7
2025-07-31,Thursday,Breakfast,Coffee,Drinks,373,120,71,49,25,Rainy,No,3.3
2025-04-23,Wednesday,Evening,Pav Bhaji,Meals,335,118,69,49,70,Sunny,No,3.1
2025-08-12,Tuesday,Breakfast,Veg Sandwich,Snacks,551,171,168,3,40,Rainy,Yes,4.6
2025-04-01,Tuesday,Evening,Masala Dosa,Meals,558,180,179,1,60,Sunny,No,4.7
2025-09-27,Saturday,Evening,Coffee,Drinks,203,88,30,58,25,Cloudy,Yes,4.3
2025-06-03,Tuesday,Lunch,Vada Pav,Snacks,360,140,103,37,25,Rainy,No,3.5
2025-05-22,Thursday,Evening,Pav Bhaji,Meals,314,117,65,52,70,Sunny,No,3.5
2025-01-06,Monday,Breakfast,Cold Drink,Drinks,330,116,56,60,30,Rainy,Yes,4.9
2025-09-03,Wednesday,Lunch,Tea,Drinks,528,178,178,0,15,Cloudy,No,4.4
2025-10-05,Sunday,Breakfast,Veg Sandwich,Snacks,313,103,47,56,40,Rainy,Yes,4.8
2025-10-12,Sunday,Evening,Tea,Drinks,399,138,97,41,15,Rainy,No,3.5
2025-08-11,Monday,Breakfast,Idli,Breakfast,258,99,46,53,35,Cloudy,No,3.8
2025-11-21,Friday,Lunch,Tea,Drinks,540,189,183,6,15,Cloudy,Yes,3.6
2025-08-16,Saturday,Lunch,Veg Thali,Meals,530,188,182,6,90,Rainy,No,4.9
2025-10-23,Thursday,Breakfast,Vada Pav,Snacks,556,178,171,7,25,Rainy,No,4.0
2025-11-12,Wednesday,Breakfast,Pav Bhaji,Meals,150,79,16,63,70,Sunny,Yes,4.1
2025-11-24,Monday,Lunch,Masala Dosa,Meals,297,112,53,59,60,Cloudy,Yes,3.2
2025-05-29,Thursday,Breakfast,Pav Bhaji,Meals,474,143,114,29,70,Sunny,No,3.8
2025-11-16,Sunday,Lunch,Idli,Breakfast,368,126,81,45,35,Sunny,Yes,4.0
2025-05-01,Thursday,Lunch,Tea,Drinks,158,86,29,57,15,Rainy,No,4.1
2025-08-13,Wednesday,Lunch,Coffee,Drinks,518,164,147,17,25,Sunny,No,4.2
2025-11-27,Thursday,Evening,Cold Drink,Drinks,329,123,75,48,30,Rainy,No,4.5
2025-12-16,Tuesday,Evening,Pav Bhaji,Meals,485,133,84,49,70,Cloudy,No,4.6
2025-11-10,Monday,Evening,Veg Thali,Meals,284,97,37,60,90,Cloudy,No,3.5
2025-10-17,Friday,Lunch,Vada Pav,Snacks,323,122,72,50,25,Cloudy,No,3.6
2025-08-13,Wednesday,Evening,Vada Pav,Snacks,190,88,29,59,25,Sunny,Yes,3.9
2025-07-09,Wednesday,Lunch,Samosa,Snacks,552,191,191,0,20,Rainy,Yes,4.1
2025-09-23,Tuesday,Lunch,Pav Bhaji,Meals,341,117,59,58,70,Cloudy,Yes,4.6
2025-01-21,Tuesday,Evening,Veg Sandwich,Snacks,180,83,22,61,40,Cloudy,Yes,4.5
2025-08-13,Wednesday,Breakfast,Tea,Drinks,314,107,49,58,15,Rainy,No,4.5
2025-02-04,Tuesday,Evening,Masala Dosa,Meals,291,103,41,62,60,Cloudy,Yes,4.7
2025-08-29,Friday,Breakfast,Vada Pav,Snacks,246,94,28,66,25,Rainy,Yes,4.5
2025-07-28,Monday,Lunch,Masala Dosa,Meals,253,114,58,56,60,Cloudy,Yes,4.2
2025-08-30,Saturday,Lunch,Idli,Breakfast,493,163,155,8,35,Rainy,Yes,3.3
2025-04-06,Sunday,Evening,Samosa,Snacks,454,141,106,35,20,Cloudy,Yes,4.0
2025-11-19,Wednesday,Lunch,Coffee,Drinks,408,150,127,23,25,Rainy,Yes,4.0
2025-04-08,Tuesday,Lunch,Tea,Drinks,276,111,58,53,15,Sunny,No,4.3
2025-09-21,Sunday,Evening,Masala Dosa,Meals,594,164,154,10,60,Cloudy,No,4.0
2025-10-19,Sunday,Lunch,Cold Drink,Drinks,564,197,197,0,30,Cloudy,No,4.8
2025-01-29,Wednesday,Evening,Veg Thali,Meals,292,107,45,62,90,Cloudy,Yes,4.2
2025-03-22,Saturday,Evening,Veg Sandwich,Snacks,501,166,158,8,40,Sunny,Yes,3.5
2025-04-04,Friday,Evening,Vada Pav,Snacks,357,120,64,56,25,Cloudy,Yes,3.7
2025-07-17,Thursday,Breakfast,Veg Sandwich,Snacks,320,118,70,48,40,Rainy,No,3.7
2025-09-13,Saturday,Breakfast,Samosa,Snacks,384,118,67,51,20,Cloudy,No,4.7
2025-08-15,Friday,Breakfast,Veg Thali,Meals,560,164,155,9,90,Rainy,No,4.8
2025-10-11,Saturday,Lunch,Veg Sandwich,Snacks,409,126,77,49,40,Rainy,No,4.4
2025-04-13,Sunday,Evening,Cold Drink,Drinks,562,149,119,30,30,Sunny,No,3.7
2025-11-17,Monday,Lunch,Vada Pav,Snacks,373,144,108,36,25,Rainy,Yes,3.1
2025-08-21,Thursday,Evening,Veg Sandwich,Snacks,328,124,74,50,40,Sunny,Yes,4.2
2025-08-18,Monday,Breakfast,Samosa,Snacks,549,152,127,25,20,Sunny,Yes,3.5
2025-08-19,Tuesday,Breakfast,Vada Pav,Snacks,397,121,72,49,25,Rainy,No,4.8
2025-10-13,Monday,Breakfast,Samosa,Snacks,297,105,44,61,20,Rainy,Yes,3.9
2025-09-03,Wednesday,Breakfast,Veg Sandwich,Snacks,595,171,171,0,40,Cloudy,Yes,4.9
2025-07-10,Thursday,Evening,Masala Dosa,Meals,167,85,27,58,60,Cloudy,No,3.4
2025-08-06,Wednesday,Evening,Samosa,Snacks,366,114,60,54,20,Cloudy,Yes,3.9
2025-12-08,Monday,Lunch,Veg Sandwich,Snacks,354,126,76,50,40,Cloudy,No,4.1
2025-08-18,Monday,Breakfast,Pav Bhaji,Meals,298,105,52,53,70,Sunny,Yes,4.5
2025-12-09,Tuesday,Lunch,Coffee,Drinks,487,177,172,5,25,Sunny,No,3.1
2025-06-18,Wednesday,Evening,Cold Drink,Drinks,483,129,84,45,30,Rainy,Yes,4.8
2025-06-16,Monday,Evening,Coffee,Drinks,227,95,33,62,25,Sunny,No,4.5
2025-08-30,Saturday,Evening,Vada Pav,Snacks,173,80,15,65,25,Rainy,Yes,3.0
2025-05-27,Tuesday,Breakfast,Pav Bhaji,Meals,180,87,21,66,70,Cloudy,No,3.8
2025-01-08,Wednesday,Evening,Samosa,Snacks,369,112,60,52,20,Rainy,Yes,3.7
2025-07-15,Tuesday,Lunch,Samosa,Snacks,268,100,39,61,20,Rainy,No,3.9
2025-12-02,Tuesday,Lunch,Veg Sandwich,Snacks,171,86,24,62,40,Sunny,No,3.1
2025-11-25,Tuesday,Evening,Idli,Breakfast,220,86,32,54,35,Sunny,No,4.8
2025-11-15,Saturday,Evening,Veg Sandwich,Snacks,483,150,119,31,40,Cloudy,No,4.2
2025-06-20,Friday,Lunch,Pav Bhaji,Meals,528,185,179,6,70,Rainy,Yes,4.6
2025-07-21,Monday,Breakfast,Cold Drink,Drinks,261,101,49,52,30,Cloudy,No,3.3
2025-07-05,Saturday,Lunch,Cold Drink,Drinks,530,150,127,23,30,Sunny,No,3.4
2025-06-28,Saturday,Breakfast,Veg Thali,Meals,596,158,142,16,90,Rainy,Yes,4.3
2025-11-10,Monday,Evening,Tea,Drinks,355,125,70,55,15,Rainy,Yes,4.5
2025-01-18,Saturday,Lunch,Pav Bhaji,Meals,258,103,52,51,70,Rainy,Yes,4.8
2025-10-09,Thursday,Evening,Tea,Drinks,403,140,97,43,15,Rainy,Yes,3.6
2025-12-18,Thursday,Evening,Tea,Drinks,206,84,27,57,15,Rainy,No,4.0
2025-08-18,Monday,Breakfast,Samosa,Snacks,404,142,106,36,20,Sunny,Yes,4.9
2025-10-15,Wednesday,Breakfast,Masala Dosa,Meals,159,80,15,65,60,Sunny,No,4.4
2025-10-09,Thursday,Breakfast,Pav Bhaji,Meals,177,82,20,62,70,Sunny,No,4.9
2025-07-17,Thursday,Breakfast,Pav Bhaji,Meals,374,115,59,56,70,Sunny,Yes,3.4
2025-02-25,Tuesday,Breakfast,Coffee,Drinks,356,118,71,47,25,Rainy,No,4.7
2025-10-27,Monday,Lunch,Coffee,Drinks,555,174,170,4,25,Rainy,No,3.1
2025-01-31,Friday,Evening,Idli,Breakfast,481,132,85,47,35,Rainy,No,4.3
2025-02-15,Saturday,Lunch,Coffee,Drinks,198,100,37,63,25,Cloudy,Yes,3.8
2025-02-12,Wednesday,Lunch,Veg Thali,Meals,379,130,91,39,90,Sunny,No,3.5
2025-02-23,Sunday,Lunch,Vada Pav,Snacks,370,146,117,29,25,Cloudy,No,4.3
2025-11-21,Friday,Breakfast,Idli,Breakfast,555,170,163,7,35,Cloudy,No,3.5
2025-12-04,Thursday,Evening,Idli,Breakfast,558,179,179,0,35,Sunny,Yes,3.9
2025-01-23,Thursday,Lunch,Idli,Breakfast,409,130,88,42,35,Cloudy,No,3.4
2025-10-08,Wednesday,Breakfast,Coffee,Drinks,276,114,64,50,25,Rainy,No,3.3
2025-03-30,Sunday,Lunch,Tea,Drinks,151,81,25,56,15,Rainy,No,3.2
2025-08-12,Tuesday,Lunch,Veg Thali,Meals,151,86,22,64,90,Sunny,No,3.7
2025-05-25,Sunday,Breakfast,Pav Bhaji,Meals,330,105,44,61,70,Cloudy,No,3.3
2025-08-09,Saturday,Evening,Vada Pav,Snacks,575,166,150,16,25,Sunny,Yes,4.7
2025-07-04,Friday,Lunch,Samosa,Snacks,581,170,161,9,20,Sunny,No,4.7
2025-11-18,Tuesday,Lunch,Vada Pav,Snacks,593,161,144,17,25,Cloudy,No,4.8
2025-09-15,Monday,Evening,Veg Sandwich,Snacks,411,138,99,39,40,Cloudy,Yes,3.3
2025-02-06,Thursday,Breakfast,Tea,Drinks,246,90,34,56,15,Sunny,No,3.4
2025-11-13,Thursday,Breakfast,Coffee,Drinks,421,123,74,49,25,Sunny,Yes,3.3
2025-05-07,Wednesday,Breakfast,Vada Pav,Snacks,599,167,162,5,25,Cloudy,Yes,3.9
2025-05-30,Friday,Lunch,Idli,Breakfast,321,124,81,43,35,Rainy,Yes,3.6
2025-07-17,Thursday,Evening,Coffee,Drinks,477,154,132,22,25,Rainy,No,4.4
2025-10-22,Wednesday,Lunch,Veg Thali,Meals,460,163,145,18,90,Rainy,Yes,3.8
2025-06-27,Friday,Evening,Coffee,Drinks,230,94,32,62,25,Rainy,No,4.4
2025-11-06,Thursday,Breakfast,Pav Bhaji,Meals,267,111,59,52,70,Cloudy,No,4.0
2025-04-06,Sunday,Breakfast,Masala Dosa,Meals,188,93,38,55,60,Cloudy,Yes,4.6
2025-02-24,Monday,Lunch,Coffee,Drinks,455,143,102,41,25,Sunny,No,4.8
2025-10-11,Saturday,Evening,Cold Drink,Drinks,263,94,33,61,30,Sunny,Yes,4.6
2025-12-07,Sunday,Evening,Samosa,Snacks,412,129,80,49,20,Sunny,Yes,4.1
2025-01-06,Monday,Breakfast,Masala Dosa,Meals,366,133,96,37,60,Sunny,Yes,4.2
2025-09-14,Sunday,Evening,Idli,Breakfast,479,130,83,47,35,Cloudy,Yes,3.6
2025-12-09,Tuesday,Breakfast,Idli,Breakfast,397,125,73,52,35,Rainy,Yes,3.5
2025-02-14,Friday,Lunch,Idli,Breakfast,561,183,183,0,35,Sunny,Yes,3.9
2025-09-14,Sunday,Lunch,Vada Pav,Snacks,270,107,48,59,25,Rainy,No,3.8
2025-03-14,Friday,Lunch,Vada Pav,Snacks,564,192,190,2,25,Sunny,No,4.1
2025-11-06,Thursday,Breakfast,Vada Pav,Snacks,322,123,73,50,25,Sunny,Yes,4.9
2025-02-20,Thursday,Breakfast,Pav Bhaji,Meals,172,78,20,58,70,Cloudy,Yes,3.6
2025-02-09,Sunday,Lunch,Coffee,Drinks,582,199,190,9,25,Rainy,No,3.8
2025-12-30,Tuesday,Evening,Cold Drink,Drinks,182,88,23,65,30,Sunny,No,4.7
2025-08-05,Tuesday,Evening,Tea,Drinks,364,135,90,45,15,Cloudy,Yes,3.8
2025-02-17,Monday,Lunch,Cold Drink,Drinks,564,160,136,24,30,Rainy,Yes,3.9
2025-04-26,Saturday,Lunch,Masala Dosa,Meals,177,84,22,62,60,Rainy,No,4.5
2025-10-24,Friday,Breakfast,Masala Dosa,Meals,466,126,72,54,60,Sunny,Yes,3.7
2025-12-07,Sunday,Lunch,Vada Pav,Snacks,353,116,58,58,25,Sunny,No,5.0
2025-05-26,Monday,Lunch,Veg Thali,Meals,412,146,118,28,90,Cloudy,No,4.1
2025-09-29,Monday,Evening,Vada Pav,Snacks,182,85,27,58,25,Sunny,Yes,3.2
2025-06-19,Thursday,Breakfast,Vada Pav,Snacks,455,128,82,46,25,Sunny,Yes,4.3
2025-03-31,Monday,Lunch,Veg Thali,Meals,169,89,35,54,90,Sunny,No,4.4
2025-10-09,Thursday,Evening,Veg Thali,Meals,400,122,66,56,90,Cloudy,No,4.0
2025-07-25,Friday,Lunch,Pav Bhaji,Meals,457,154,123,31,70,Cloudy,No,4.0
2025-11-19,Wednesday,Evening,Vada Pav,Snacks,527,144,109,35,25,Cloudy,No,5.0
2025-09-25,Thursday,Breakfast,Coffee,Drinks,581,187,187,0,25,Cloudy,No,3.7
2025-01-09,Thursday,Lunch,Pav Bhaji,Meals,428,141,98,43,70,Sunny,No,4.7
2025-09-13,Saturday,Evening,Coffee,Drinks,166,86,20,66,25,Rainy,Yes,3.9
2025-03-16,Sunday,Breakfast,Samosa,Snacks,556,181,181,0,20,Sunny,No,4.0
2025-05-25,Sunday,Breakfast,Masala Dosa,Meals,271,107,53,54,60,Sunny,No,3.8
2025-01-10,Friday,Breakfast,Veg Sandwich,Snacks,192,81,24,57,40,Cloudy,No,4.4
2025-04-17,Thursday,Lunch,Vada Pav,Snacks,153,90,35,55,25,Cloudy,Yes,4.9
2025-01-28,Tuesday,Evening,Idli,Breakfast,256,105,43,62,35,Sunny,No,4.5
2025-07-24,Thursday,Breakfast,Masala Dosa,Meals,209,88,30,58,60,Cloudy,Yes,4.9
2025-04-08,Tuesday,Breakfast,Veg Sandwich,Snacks,182,89,23,66,40,Cloudy,Yes,4.2
2025-10-26,Sunday,Lunch,Pav Bhaji,Meals,388,124,80,44,70,Rainy,No,3.2
2025-12-07,Sunday,Evening,Idli,Breakfast,335,119,72,47,35,Sunny,Yes,3.0
2025-06-20,Friday,Lunch,Coffee,Drinks,558,161,144,17,25,Sunny,No,5.0
2025-07-06,Sunday,Evening,Pav Bhaji,Meals,194,84,20,64,70,Cloudy,No,3.5
2025-05-03,Saturday,Evening,Veg Sandwich,Snacks,226,100,43,57,40,Rainy,Yes,4.6
2025-07-12,Saturday,Lunch,Samosa,Snacks,177,87,27,60,20,Cloudy,No,3.0
2025-05-31,Saturday,Evening,Vada Pav,Snacks,248,98,37,61,25,Cloudy,No,3.2
2025-06-04,Wednesday,Evening,Veg Sandwich,Snacks,338,117,61,56,40,Cloudy,Yes,3.3
2025-09-11,Thursday,Evening,Idli,Breakfast,466,131,81,50,35,Cloudy,No,3.6
2025-08-26,Tuesday,Evening,Idli,Breakfast,510,148,122,26,35,Rainy,Yes,4.1
2025-05-08,Thursday,Breakfast,Coffee,Drinks,204,84,22,62,25,Cloudy,Yes,3.3
2025-05-15,Thursday,Breakfast,Vada Pav,Snacks,299,120,67,53,25,Rainy,No,4.9
2025-08-14,Thursday,Breakfast,Samosa,Snacks,494,133,94,39,20,Sunny,No,3.9
2025-05-16,Friday,Breakfast,Idli,Breakfast,150,78,18,60,35,Rainy,No,3.6
2025-06-12,Thursday,Evening,Veg Sandwich,Snacks,427,143,101,42,40,Cloudy,No,3.4
2025-01-04,Saturday,Breakfast,Samosa,Snacks,402,129,82,47,20,Cloudy,Yes,3.2
2025-11-29,Saturday,Breakfast,Samosa,Snacks,203,89,31,58,20,Rainy,Yes,3.4
2025-02-16,Sunday,Evening,Cold Drink,Drinks,473,143,101,42,30,Rainy,Yes,4.9
2025-06-12,Thursday,Lunch,Idli,Breakfast,344,121,63,58,35,Cloudy,No,3.1
2025-02-02,Sunday,Evening,Pav Bhaji,Meals,298,114,64,50,70,Sunny,No,4.8
2025-08-13,Wednesday,Evening,Vada Pav,Snacks,586,150,128,22,25,Cloudy,Yes,3.6
2025-05-19,Monday,Evening,Vada Pav,Snacks,305,118,63,55,25,Rainy,Yes,4.8
2025-08-31,Sunday,Lunch,Veg Thali,Meals,487,146,119,27,90,Cloudy,No,4.1
2025-03-06,Thursday,Breakfast,Veg Sandwich,Snacks,479,132,82,50,40,Cloudy,No,4.6
2025-08-05,Tuesday,Evening,Veg Thali,Meals,354,121,73,48,90,Sunny,Yes,4.6
2025-02-20,Thursday,Evening,Pav Bhaji,Meals,464,135,97,38,70,Sunny,Yes,3.8
2025-06-13,Friday,Breakfast,Samosa,Snacks,582,163,147,16,20,Cloudy,No,3.4
2025-04-30,Wednesday,Breakfast,Tea,Drinks,535,137,90,47,15,Cloudy,No,4.6
2025-11-27,Thursday,Lunch,Samosa,Snacks,199,94,38,56,20,Rainy,Yes,3.2
2025-04-25,Friday,Evening,Veg Thali,Meals,478,150,127,23,90,Cloudy,Yes,4.4
2025-09-12,Friday,Evening,Idli,Breakfast,584,172,171,1,35,Rainy,Yes,3.9
2025-12-17,Wednesday,Evening,Pav Bhaji,Meals,381,113,60,53,70,Rainy,No,4.6
2025-09-27,Saturday,Breakfast,Veg Sandwich,Snacks,290,110,52,58,40,Sunny,No,4.3
2025-09-08,Monday,Lunch,Coffee,Drinks,273,115,60,55,25,Sunny,No,5.0
2025-12-01,Monday,Evening,Coffee,Drinks,277,95,39,56,25,Cloudy,No,3.9
2025-07-04,Friday,Breakfast,Pav Bhaji,Meals,578,172,172,0,70,Sunny,Yes,4.4
2025-06-13,Friday,Breakfast,Veg Thali,Meals,152,80,15,65,90,Rainy,Yes,4.8
2025-03-01,Saturday,Evening,Pav Bhaji,Meals,468,135,87,48,70,Cloudy,No,4.5
2025-07-03,Thursday,Breakfast,Idli,Breakfast,160,76,16,60,35,Cloudy,No,4.0
2025-10-20,Monday,Breakfast,Cold Drink,Drinks,184,86,21,65,30,Rainy,No,3.8
2025-09-16,Tuesday,Breakfast,Tea,Drinks,255,96,37,59,15,Rainy,Yes,4.9
2025-02-18,Tuesday,Breakfast,Idli,Breakfast,327,123,77,46,35,Cloudy,Yes,4.4
2025-11-22,Saturday,Lunch,Vada Pav,Snacks,528,169,164,5,25,Cloudy,Yes,5.0
2025-12-02,Tuesday,Breakfast,Tea,Drinks,407,139,96,43,15,Sunny,Yes,4.9
2025-03-02,Sunday,Lunch,Idli,Breakfast,320,131,81,50,35,Rainy,Yes,4.6
2025-03-24,Monday,Breakfast,Masala Dosa,Meals,191,86,27,59,60,Sunny,No,3.3
2025-01-02,Thursday,Evening,Masala Dosa,Meals,415,121,65,56,60,Cloudy,No,4.4
2025-12-25,Thursday,Breakfast,Veg Thali,Meals,197,93,34,59,90,Sunny,No,4.3
2025-09-11,Thursday,Breakfast,Vada Pav,Snacks,253,95,36,59,25,Cloudy,No,4.7
2025-04-03,Thursday,Breakfast,Veg Thali,Meals,519,158,133,25,90,Sunny,Yes,3.1
2025-11-01,Saturday,Breakfast,Coffee,Drinks,283,109,54,55,25,Sunny,No,3.1
2025-12-29,Monday,Evening,Veg Thali,Meals,223,102,47,55,90,Cloudy,Yes,3.7
2025-10-18,Saturday,Breakfast,Pav Bhaji,Meals,265,110,56,54,70,Rainy,Yes,3.7
2025-12-19,Friday,Evening,Cold Drink,Drinks,401,127,83,44,30,Cloudy,Yes,4.6
2025-09-08,Monday,Breakfast,Coffee,Drinks,449,127,82,45,25,Cloudy,No,4.4
2025-02-20,Thursday,Lunch,Samosa,Snacks,215,91,30,61,20,Rainy,Yes,3.2
2025-12-04,Thursday,Evening,Samosa,Snacks,272,95,29,66,20,Rainy,Yes,4.0
2025-04-07,Monday,Lunch,Veg Sandwich,Snacks,241,112,55,57,40,Cloudy,No,4.9
2025-05-28,Wednesday,Evening,Samosa,Snacks,237,103,40,63,20,Sunny,Yes,3.4
2025-03-29,Saturday,Breakfast,Cold Drink,Drinks,397,140,109,31,30,Sunny,No,4.6
2025-01-31,Friday,Evening,Idli,Breakfast,305,105,41,64,35,Sunny,Yes,5.0
2025-06-30,Monday,Evening,Coffee,Drinks,415,136,90,46,25,Sunny,No,3.5
2025-02-27,Thursday,Lunch,Cold Drink,Drinks,245,107,52,55,30,Sunny,No,3.0
2025-11-02,Sunday,Breakfast,Coffee,Drinks,184,88,23,65,25,Cloudy,Yes,4.9
2025-10-06,Monday,Lunch,Veg Thali,Meals,515,167,154,13,90,Rainy,Yes,3.9
2025-05-23,Friday,Evening,Coffee,Drinks,529,139,106,33,25,Sunny,Yes,3.4
2025-02-01,Saturday,Evening,Veg Thali,Meals,444,127,87,40,90,Cloudy,No,3.7
2025-06-07,Saturday,Breakfast,Coffee,Drinks,588,146,110,36,25,Cloudy,Yes,4.8
2025-06-14,Saturday,Evening,Cold Drink,Drinks,415,145,114,31,30,Sunny,Yes,4.4
2025-12-08,Monday,Breakfast,Cold Drink,Drinks,164,83,28,55,30,Rainy,Yes,3.5
2025-06-14,Saturday,Breakfast,Vada Pav,Snacks,523,154,132,22,25,Rainy,No,5.0
2025-03-26,Wednesday,Lunch,Cold Drink,Drinks,398,131,81,50,30,Rainy,No,5.0
2025-08-07,Thursday,Lunch,Samosa,Snacks,314,126,78,48,20,Sunny,Yes,4.5
2025-07-15,Tuesday,Lunch,Tea,Drinks,498,167,161,6,15,Cloudy,Yes,4.4
2025-04-20,Sunday,Breakfast,Samosa,Snacks,201,93,38,55,20,Rainy,Yes,3.2
2025-02-23,Sunday,Evening,Pav Bhaji,Meals,322,102,41,61,70,Rainy,Yes,4.0
2025-02-28,Friday,Breakfast,Veg Thali,Meals,500,149,122,27,90,Sunny,Yes,3.2
2025-08-27,Wednesday,Breakfast,Masala Dosa,Meals,398,115,56,59,60,Rainy,Yes,4.6
2025-10-25,Saturday,Breakfast,Veg Sandwich,Snacks,157,81,15,66,40,Cloudy,No,4.0
2025-02-19,Wednesday,Lunch,Vada Pav,Snacks,574,199,194,5,25,Cloudy,No,3.3
2025-08-09,Saturday,Evening,Veg Thali,Meals,394,124,81,43,90,Sunny,Yes,4.8
2025-02-01,Saturday,Lunch,Pav Bhaji,Meals,577,172,166,6,70,Sunny,Yes,3.8
2025-08-14,Thursday,Evening,Samosa,Snacks,216,101,47,54,20,Sunny,No,4.5
2025-11-15,Saturday,Lunch,Coffee,Drinks,430,157,135,22,25,Rainy,Yes,4.4
2025-12-26,Friday,Lunch,Veg Sandwich,Snacks,425,146,120,26,40,Sunny,No,4.9
2025-05-15,Thursday,Lunch,Pav Bhaji,Meals,372,147,120,27,70,Cloudy,No,4.4
2025-10-03,Friday,Breakfast,Coffee,Drinks,284,96,35,61,25,Cloudy,Yes,3.5
2025-11-22,Saturday,Lunch,Samosa,Snacks,339,124,80,44,20,Rainy,No,5.0
2025-01-05,Sunday,Evening,Vada Pav,Snacks,174,86,32,54,25,Sunny,No,3.6
2025-11-02,Sunday,Evening,Masala Dosa,Meals,168,80,18,62,60,Sunny,Yes,4.7
2025-02-10,Monday,Lunch,Veg Sandwich,Snacks,328,121,70,51,40,Rainy,Yes,3.0
2025-02-06,Thursday,Lunch,Veg Thali,Meals,371,134,85,49,90,Cloudy,No,5.0
